Date,"Crude_Oil_WTI_('Close', 'CL=F')","Crude_Oil_WTI_('High', 'CL=F')","Crude_Oil_WTI_('Low', 'CL=F')","Crude_Oil_WTI_('Open', 'CL=F')","Crude_Oil_WTI_('Volume', 'CL=F')","Crude_Oil_Brent_('Close', 'BZ=F')","Crude_Oil_Brent_('High', 'BZ=F')","Crude_Oil_Brent_('Low', 'BZ=F')","Crude_Oil_Brent_('Open', 'BZ=F')","Crude_Oil_Brent_('Volume', 'BZ=F')","Natural_Gas_('Close', 'NG=F')","Natural_Gas_('High', 'NG=F')","Natural_Gas_('Low', 'NG=F')","Natural_Gas_('Open', 'NG=F')","Natural_Gas_('Volume', 'NG=F')","Heating_Oil_('Close', 'HO=F')","Heating_Oil_('High', 'HO=F')","Heating_Oil_('Low', 'HO=F')","Heating_Oil_('Open', 'HO=F')","Heating_Oil_('Volume', 'HO=F')","Gasoline_('Close', 'RB=F')","Gasoline_('High', 'RB=F')","Gasoline_('Low', 'RB=F')","Gasoline_('Open', 'RB=F')","Gasoline_('Volume', 'RB=F')","Gold_('Close', 'GC=F')","Gold_('High', 'GC=F')","Gold_('Low', 'GC=F')","Gold_('Open', 'GC=F')","Gold_('Volume', 'GC=F')","Silver_('Close', 'SI=F')","Silver_('High', 'SI=F')","Silver_('Low', 'SI=F')","Silver_('Open', 'SI=F')","Silver_('Volume', 'SI=F')","Platinum_('Close', 'PL=F')","Platinum_('High', 'PL=F')","Platinum_('Low', 'PL=F')","Platinum_('Open', 'PL=F')","Platinum_('Volume', 'PL=F')","Palladium_('Close', 'PA=F')","Palladium_('High', 'PA=F')","Palladium_('Low', 'PA=F')","Palladium_('Open', 'PA=F')","Palladium_('Volume', 'PA=F')","Copper_('Close', 'HG=F')","Copper_('High', 'HG=F')","Copper_('Low', 'HG=F')","Copper_('Open', 'HG=F')","Copper_('Volume', 'HG=F')","Aluminum_('Close', 'ALI=F')","Aluminum_('High', 'ALI=F')","Aluminum_('Low', 'ALI=F')","Aluminum_('Open', 'ALI=F')","Aluminum_('Volume', 'ALI=F')","Corn_('Close', 'ZC=F')","Corn_('High', 'ZC=F')","Corn_('Low', 'ZC=F')","Corn_('Open', 'ZC=F')","Corn_('Volume', 'ZC=F')","Wheat_('Close', 'ZW=F')","Wheat_('High', 'ZW=F')","Wheat_('Low', 'ZW=F')","Wheat_('Open', 'ZW=F')","Wheat_('Volume', 'ZW=F')","Soybeans_('Close', 'ZS=F')","Soybeans_('High', 'ZS=F')","Soybeans_('Low', 'ZS=F')","Soybeans_('Open', 'ZS=F')","Soybeans_('Volume', 'ZS=F')","Oats_('Close', 'ZO=F')","Oats_('High', 'ZO=F')","Oats_('Low', 'ZO=F')","Oats_('Open', 'ZO=F')","Oats_('Volume', 'ZO=F')","Rice_('Close', 'ZR=F')","Rice_('High', 'ZR=F')","Rice_('Low', 'ZR=F')","Rice_('Open', 'ZR=F')","Rice_('Volume', 'ZR=F')","Coffee_('Close', 'KC=F')","Coffee_('High', 'KC=F')","Coffee_('Low', 'KC=F')","Coffee_('Open', 'KC=F')","Coffee_('Volume', 'KC=F')","Sugar_('Close', 'SB=F')","Sugar_('High', 'SB=F')","Sugar_('Low', 'SB=F')","Sugar_('Open', 'SB=F')","Sugar_('Volume', 'SB=F')","Cotton_('Close', 'CT=F')","Cotton_('High', 'CT=F')","Cotton_('Low', 'CT=F')","Cotton_('Open', 'CT=F')","Cotton_('Volume', 'CT=F')","Cocoa_('Close', 'CC=F')","Cocoa_('High', 'CC=F')","Cocoa_('Low', 'CC=F')","Cocoa_('Open', 'CC=F')","Cocoa_('Volume', 'CC=F')","Orange_Juice_('Close', 'OJ=F')","Orange_Juice_('High', 'OJ=F')","Orange_Juice_('Low', 'OJ=F')","Orange_Juice_('Open', 'OJ=F')","Orange_Juice_('Volume', 'OJ=F')","Live_Cattle_('Close', 'LE=F')","Live_Cattle_('High', 'LE=F')","Live_Cattle_('Low', 'LE=F')","Live_Cattle_('Open', 'LE=F')","Live_Cattle_('Volume', 'LE=F')","Lean_Hogs_('Close', 'HE=F')","Lean_Hogs_('High', 'HE=F')","Lean_Hogs_('Low', 'HE=F')","Lean_Hogs_('Open', 'HE=F')","Lean_Hogs_('Volume', 'HE=F')","Feeder_Cattle_('Close', 'GF=F')","Feeder_Cattle_('High', 'GF=F')","Feeder_Cattle_('Low', 'GF=F')","Feeder_Cattle_('Open', 'GF=F')","Feeder_Cattle_('Volume', 'GF=F')","Lumber_('Close', 'LBS=F')","Lumber_('High', 'LBS=F')","Lumber_('Low', 'LBS=F')","Lumber_('Open', 'LBS=F')","Lumber_('Volume', 'LBS=F')",Year,Month,Quarter,Day_of_Week,Week_of_Year
1998-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.20001220703125,387.20001220703125,380.0,387.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,1,1,4,4
1998-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.6000061035156,386.6000061035156,386.6000061035156,386.6000061035156,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,1,1,0,5
1998-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.5,392.5,392.5,392.5,2928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,1,1,1,5
1998-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.70001220703125,391.0,383.0,386.5,2244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,1,1,2,5
1998-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.70001220703125,394.5,386.5,391.0,744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,1,1,3,5
1998-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.1000061035156,388.5,386.0,387.0,986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,1,1,4,5
1998-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.0,392.79998779296875,388.1000061035156,388.5,1180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,2,1,0,6
1998-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.20001220703125,388.0,383.6000061035156,386.0,3045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,2,1,1,6
1998-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.5,397.0,387.5,387.70001220703125,3286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,2,1,2,6
1998-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.29998779296875,407.0,395.79998779296875,405.0,1025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,2,1,3,6
1998-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.5,399.5,396.0,399.0,3711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,2,1,4,6
1998-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.79998779296875,397.5,387.0,396.0,1170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,2,1,0,7
1998-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.8999938964844,392.70001220703125,387.20001220703125,387.79998779296875,1081.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,2,1,1,7
1998-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.8999938964844,395.0,388.5,389.5,3262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,2,1,2,7
1998-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.3999938964844,398.0,383.5,393.0,862.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,2,1,3,7
1998-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.8999938964844,391.0,386.20001220703125,388.0,1855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,2,1,4,7
1998-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.79998779296875,388.79998779296875,379.5,387.5,2807.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,2,1,1,8
1998-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.70001220703125,380.0,374.20001220703125,380.0,1088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,2,1,2,8
1998-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.8999938964844,384.5,378.0,378.0,1177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,2,1,3,8
1998-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.20001220703125,385.8999938964844,379.0,384.20001220703125,2631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,2,1,4,8
1998-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.70001220703125,378.0,369.5,378.0,884.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,2,1,0,9
1998-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.79998779296875,374.5,372.0,374.0,1550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,2,1,1,9
1998-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.0,384.0,378.0,379.5,1534.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,2,1,2,9
1998-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.6000061035156,383.0,377.0,378.5,976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,2,1,3,9
1998-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.6000061035156,388.0,380.0,384.5,1122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,2,1,4,9
1998-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.0,390.0,385.5,385.5,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,3,1,0,10
1998-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.0,385.5,382.5,385.0,1237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,3,1,1,10
1998-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.5,387.79998779296875,383.5,386.0,788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,3,1,2,10
1998-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.6000061035156,383.5,381.20001220703125,383.5,1456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,3,1,3,10
1998-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.29998779296875,384.0,378.1000061035156,382.0,644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,3,1,4,10
1998-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.70001220703125,383.0,379.5,379.5,2494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,3,1,0,11
1998-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.5,390.5,384.5,384.5,1388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,3,1,1,11
1998-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.20001220703125,391.5,386.5,389.0,1641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,3,1,2,11
1998-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.8999938964844,392.5,386.0,388.0,2169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,3,1,3,11
1998-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.1000061035156,395.5,388.5,392.0,2860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,3,1,4,11
1998-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.5,402.79998779296875,394.5,398.8999938964844,1758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,3,1,0,12
1998-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.29998779296875,398.0,393.0,398.0,5142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,3,1,1,12
1998-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.0,413.79998779296875,393.79998779296875,393.79998779296875,2443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,3,1,2,12
1998-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.3999938964844,415.0,409.0,412.0,1341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,3,1,3,12
1998-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.29998779296875,415.0,408.5,411.0,3548.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,3,1,4,12
1998-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.79998779296875,422.0,417.0,419.0,3134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,3,1,0,13
1998-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.3999938964844,422.5,412.0,421.5,3664.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,3,1,1,13
1998-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.70001220703125,412.0,405.0,410.5,2738.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,3,1,2,13
1998-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.3999938964844,417.0,410.0,412.0,3284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,3,1,3,13
1998-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.20001220703125,414.0,407.0,411.0,1552.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,3,1,4,13
1998-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.3999938964844,413.0,407.0,409.0,1384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,3,1,0,14
1998-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.5,410.5,406.0,408.0,1173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,3,1,1,14
1998-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.5,412.0,408.5,409.5,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,4,2,2,14
1998-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.5,410.0,406.0,410.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,4,2,3,14
1998-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.20001220703125,418.20001220703125,414.0,418.0,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,4,2,4,14
1998-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.0,420.0,414.5,420.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,4,2,0,15
1998-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.5,420.5,416.5,417.6000061035156,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,4,2,1,15
1998-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.29998779296875,427.0,422.5,422.5,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,4,2,2,15
1998-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.0,430.0,429.0,429.5,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,4,2,3,15
1998-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.1000061035156,434.1000061035156,434.1000061035156,434.1000061035156,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,4,2,0,16
1998-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.1000061035156,440.0,437.0,437.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,4,2,1,16
1998-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.8999938964844,430.0,426.8999938964844,430.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,4,2,2,16
1998-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.70001220703125,415.70001220703125,415.70001220703125,415.70001220703125,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,4,2,3,16
1998-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.6000061035156,416.6000061035156,416.6000061035156,416.6000061035156,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,4,2,4,16
1998-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.8999938964844,421.8999938964844,421.8999938964844,421.8999938964844,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,4,2,0,17
1998-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.8999938964844,422.8999938964844,421.0,421.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,4,2,1,17
1998-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.70001220703125,426.70001220703125,426.70001220703125,426.70001220703125,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,4,2,2,17
1998-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.8999938964844,424.0,419.0,424.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,4,2,3,17
1998-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.79998779296875,415.79998779296875,414.0,414.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,4,2,4,17
1998-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.0,420.0,411.0,411.0,2183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,4,2,0,18
1998-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.0,408.8999938964844,401.20001220703125,406.0,2350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,4,2,1,18
1998-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.70001220703125,405.5,396.0,400.0,1665.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,4,2,2,18
1998-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.3999938964844,407.5,400.0,402.5,2195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,4,2,3,18
1998-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.5,398.0,393.1000061035156,396.5,1247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,5,2,4,18
1998-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.0,398.0,391.5,394.5,901.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,5,2,0,19
